cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
2324,fish_metrics_VISIT_NO,VISIT_NO,Fish,NRSA 2324 Fish Metrics,Number identifying which visit this is,,|1|2,,,Single metadata definition,fish_metrics,15,1
2324,fish_metrics_WTD_TV,WTD_TV,Fish,NRSA 2324 Fish Metrics,"Hilsenhoff Biotic Index (HBI), sum of TV_i*prop_i, where TV_i=tolerance value for species i and prop_i=proportion of taxon i in sample, based on all taxa in sample",,,,,Single metadata definition,fish_metrics,2,1
2324,fish_mmi_ALIENNTAX_PT,ALIENNTAX_PT,Fish,NRSA 2324 Fish MMI,Score for ALIENNTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_ALIENNTAX_WS,ALIENNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for ALIENNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_ALIENNTAX_WS_PT,ALIENNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for ALIENNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_ALIENPIND_WS,ALIENPIND_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for ALIENPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_ALIENPIND_WS_PT,ALIENPIND_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for ALIENPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_BENTINVPTAX_WS,BENTINVPTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for BENTINVPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_BENTINVPTAX_WS_PT,BENTINVPTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for BENTINVPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_CARNNTAX_WS,CARNNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for CARNNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_CARNNTAX_WS_PT,CARNNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for CARNNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_CENTPTAX_PT,CENTPTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for CENTPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_CYPRNTAX_PT,CYPRNTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for CYPRNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_CYPRPTAX_WS,CYPRPTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for CYPRPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_CYPRPTAX_WS_PT,CYPRPTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for CYPRPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_DATE_COL,DATE_COL,Fish,NRSA 2324 Fish MMI,Date of data collection in field,,,,,Single metadata definition,fish_mmi,15,1
2324,fish_mmi_FISH_MMI_COND,FISH_MMI_COND,Fish,NRSA 2324 Fish MMI,"Fish assemblage condition, based on regional Fish MMI.",,Good|Fair|Poor|Not Assessed,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_HERBPTAX_PT,HERBPTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for HERBPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLINVPTAX_PT,INTLINVPTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for INTLINVPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLLOTNTAX_WS,INTLLOTNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for INTLLOTNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLLOTNTAX_WS_PT,INTLLOTNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for INTLLOTNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLLOTPTAX_WS,INTLLOTPTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for INTLLOTPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLLOTPTAX_WS_PT,INTLLOTPTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for INTLLOTPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLMIGRNTAX_PT,INTLMIGRNTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for INTLMIGRNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLMIGRPIND_PT,INTLMIGRPIND_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for INTLMIGRPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLMIGRPTAX_PT,INTLMIGRPTAX_PT,Fish,NRSA 2324 Fish MMI,Score for INTLMIGRPTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INTLPTAX_PT,INTLPTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for INTLPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INVNTAX_PT,INVNTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for INVNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INVPIND_WS,INVPIND_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for INVPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INVPIND_WS_PT,INVPIND_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for INVPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_INVPTAX_PT,INVPTAX_PT,Fish,NRSA 2324 Fish MMI,Score for INVPTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHNTAX_PT,LITHNTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for LITHNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHNTAX_WS,LITHNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for LITHNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHNTAX_WS_PT,LITHNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for LITHNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHPIND_PT,LITHPIND_PT,Fish,NRSA 2324 Fish MMI,Score for LITHPIND used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHPIND_WS,LITHPIND_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for LITHPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHPIND_WS_PT,LITHPIND_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for LITHPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHPTAX_PT,LITHPTAX_PT,Fish,NRSA 2324 Fish MMI,Score for LITHPTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHPTAX_WS,LITHPTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for LITHPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LITHPTAX_WS_PT,LITHPTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for LITHPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LOTNTAX_WS,LOTNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for LOTNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LOTNTAX_WS_PT,LOTNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for LOTNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LOTPIND_WS,LOTPIND_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for LOTPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_LOTPIND_WS_PT,LOTPIND_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for LOTPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_MIGRNTAX_WS,MIGRNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for MIGRNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_MIGRNTAX_WS_PT,MIGRNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for MIGRNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_MIGRPTAX_WS,MIGRPTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for MIGRPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_MIGRPTAX_WS_PT,MIGRPTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for MIGRPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_MMI_FISH,MMI_FISH,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for MMI_FISH,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_CARNNTAX_WS,NAT_CARNNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_CARNNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_CARNNTAX_WS_PT,NAT_CARNNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_CARNNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_CATOPIND_PT,NAT_CATOPIND_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for NAT_CATOPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_CENTNTAX_WS,NAT_CENTNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_CENTNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_CENTNTAX_WS_PT,NAT_CENTNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_CENTNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_CYPRPIND_PT,NAT_CYPRPIND_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for NAT_CYPRPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_HERBPTAX_PT,NAT_HERBPTAX_PT,Fish,NRSA 2324 Fish MMI,Score for NAT_HERBPTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_ICTAPIND_WS,NAT_ICTAPIND_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_ICTAPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_ICTAPIND_WS_PT,NAT_ICTAPIND_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_ICTAPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_INTLPIND_WS,NAT_INTLPIND_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_INTLPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_INTLPIND_WS_PT,NAT_INTLPIND_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_INTLPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_LITHPIND_WS,NAT_LITHPIND_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_LITHPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_LITHPIND_WS_PT,NAT_LITHPIND_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_LITHPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_MIGRNTAX_PT,NAT_MIGRNTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for NAT_MIGRNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_MIGRPTAX_WS,NAT_MIGRPTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_MIGRPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_MIGRPTAX_WS_PT,NAT_MIGRPTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_MIGRPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_NTOLBENTPTAX_PT,NAT_NTOLBENTPTAX_PT,Fish,NRSA 2324 Fish MMI,Score for NAT_NTOLBENTPTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_NTOLNTAX_PT,NAT_NTOLNTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for NAT_NTOLNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_NTOLNTAX_WS,NAT_NTOLNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_NTOLNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_NTOLNTAX_WS_PT,NAT_NTOLNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_NTOLNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_PIND_PT,NAT_PIND_PT,Fish,NRSA 2324 Fish MMI,Score for NAT_PIND used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_PTAX_PT,NAT_PTAX_PT,Fish,NRSA 2324 Fish MMI,Score for NAT_PTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_RHEOPIND_PT,NAT_RHEOPIND_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for NAT_RHEOPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_TOTLNTAX_WS,NAT_TOTLNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NAT_TOTLNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NAT_TOTLNTAX_WS_PT,NAT_TOTLNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NAT_TOTLNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NTOLNTAX_WS,NTOLNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NTOLNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NTOLNTAX_WS_PT,NTOLNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NTOLNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NTOLPTAX_PT,NTOLPTAX_PT,Fish,NRSA 2324 Fish MMI,Score for NTOLPTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NTOLPTAX_WS,NTOLPTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for NTOLPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_NTOLPTAX_WS_PT,NTOLPTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for NTOLPTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_PSTL_CODE,PSTL_CODE,Fish,NRSA 2324 Fish MMI,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",,,,,Single metadata definition,fish_mmi,15,1
2324,fish_mmi_PUBLICATION_DATE,PUBLICATION_DATE,Fish,NRSA 2324 Fish MMI,Date of data file publication,,,,,Single metadata definition,fish_mmi,16,1
2324,fish_mmi_RBCATONTAX_PT,RBCATONTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for RBCATONTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_RHEONTAX_PT,RHEONTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for RHEONTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_RHEOPIND_PT,RHEOPIND_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for RHEOPIND,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_SALMNTAX_PT,SALMNTAX_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI metric score for SALMNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_SITE_ID,SITE_ID,Fish,NRSA 2324 Fish MMI,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",,,,,Single metadata definition,fish_mmi,15,1
2324,fish_mmi_TOLRNTAX_PT,TOLRNTAX_PT,Fish,NRSA 2324 Fish MMI,Score for TOLRNTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_TOLRNTAX_WS,TOLRNTAX_WS,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted value for TOLRNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_TOLRNTAX_WS_PT,TOLRNTAX_WS_PT,Fish,NRSA 2324 Fish MMI,Traditional MMI watershed adjusted metric score for TOLRNTAX,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_TOLRPTAX_PT,TOLRPTAX_PT,Fish,NRSA 2324 Fish MMI,Score for TOLRPTAX used in MMI,,,,,Single metadata definition,fish_mmi,1,1
2324,fish_mmi_UID,UID,Fish,NRSA 2324 Fish MMI,Unique site visit ID,,,,,Single metadata definition,fish_mmi,15,1
2324,fish_mmi_UNIQUE_ID,UNIQUE_ID,Fish,NRSA 2324 Fish MMI,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,Single metadata definition,fish_mmi,15,1
2324,fish_mmi_VISIT_NO,VISIT_NO,Fish,NRSA 2324 Fish MMI,Number identifying which visit this is,,|1|2,,,Single metadata definition,fish_mmi,15,1
2324,fish_hg_ANALYST,ANALYST,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Laboratory analyst,FPLG,,,,Single metadata definition,fish_hg,2,1
2324,fish_hg_ANALYTE,ANALYTE,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Analyte,COLUMN,,,,Single metadata definition,fish_hg,4,1
2324,fish_hg_ARRIVAL_TEMP,ARRIVAL_TEMP,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Temperature upon arrival at lab,FPLG,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_BATCH_ID,BATCH_ID,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Laboratory Batch ID,COLUMN,,,,Single metadata definition,fish_hg,5,1
2324,fish_hg_CAS_NO,CAS_NO,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Chemical Abstracts Service number,FPLG,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_CONDITION_CODE,CONDITION_CODE,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Condition of sample code,FPLG,,,,Single metadata definition,fish_hg,2,1
2324,fish_hg_DATE_COL,DATE_COL,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Date of data collection in field,VERIF,,,,Single metadata definition,fish_hg,15,1
2324,fish_hg_DATE_PROCESSED,DATE_PROCESSED,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Date sample processed,FPLG,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_DILUTION,DILUTION,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Dilution of sample,FPLG,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_INSTRUMENT,INSTRUMENT,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Instrument used,FPLG,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_LAB,LAB,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Laboratory processing sample,COLUMN,,,,Single metadata definition,fish_hg,6,1
2324,fish_hg_LENGTH_1,LENGTH_1,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Fish length 1 (mm),COLUMN,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_LENGTH_2,LENGTH_2,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Fish length 1 (mm),COLUMN,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_MATRIX,MATRIX,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,"Type of sample (e.g., water, sediment, tissue)",COLUMN,,,,Single metadata definition,fish_hg,6,1
2324,fish_hg_MDL,MDL,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Minimum Detection Limit,FPLG,,,,Single metadata definition,fish_hg,3,1
2324,fish_hg_METHOD,METHOD,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Fish collection method for fish plug sample,FPLG,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_NAME_COM,NAME_COM,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Common Name,FTIS,,,,Single metadata definition,fish_hg,1,1
2324,fish_hg_NARS_FLAG,NARS_FLAG,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,"Flag assigned by NARS: ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",FPLG,,,,Single metadata definition,fish_hg,5,1
2324,fish_hg_PSTL_CODE,PSTL_CODE,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",DESIGN,,,,Single metadata definition,fish_hg,15,1
2324,fish_hg_PUBLICATION_DATE,PUBLICATION_DATE,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Date of data file publication,COLUMN,,,,Single metadata definition,fish_hg,16,1
2324,fish_hg_RESULT,RESULT,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Value of associated parameter,COLUMN,,,,Single metadata definition,fish_hg,4,1
2324,fish_hg_RL,RL,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Reporting Limit,FPLG,,,,Single metadata definition,fish_hg,4,1
2324,fish_hg_SAM_CODE,SAM_CODE,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,"Sample code (e.g., regular, lab duplicate, lab split)",COLUMN,,,,Single metadata definition,fish_hg,6,1
2324,fish_hg_SAMPLE_ID,SAMPLE_ID,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Field Sample ID,FPLG,,,,Single metadata definition,fish_hg,4,1
2324,fish_hg_SAMPLE_TYPE,SAMPLE_TYPE,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Sample type,COLUMN,,,,Single metadata definition,fish_hg,7,1
2324,fish_hg_SITE_ID,SITE_ID,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",DESIGN,,,,Single metadata definition,fish_hg,15,1
2324,fish_hg_UID,UID,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Unique site visit ID,COLUMN,,,,Single metadata definition,fish_hg,15,1
2324,fish_hg_UNIQUE_ID,UNIQUE_ID,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,COLUMN,,,,Single metadata definition,fish_hg,15,1
2324,fish_hg_UNITS,UNITS,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Units,COLUMN,,,,Single metadata definition,fish_hg,2,1
2324,fish_hg_VISIT_NO,VISIT_NO,Fish,NRSA 2324 Mercury in Fish Tissue Plugs,Number identifying which visit this is,VERIF,|1|2,,,Single metadata definition,fish_hg,15,1
2324,fish_taxa_FAM_OR_CLS,FAM_OR_CLS,Fish,NRSA 2324 Fish Taxa List,Family or class,,,,,Single metadata definition,fish_taxa,1,1
2324,fish_taxa_FAMILY,FAMILY,Fish,NRSA 2324 Fish Taxa List,Final taxon name within fish samples,,,,,Single metadata definition,fish_taxa,3,1
2324,fish_taxa_FINAL_NAME,FINAL_NAME,Fish,NRSA 2324 Fish Taxa List,Final common name assigned to fish count data,,,,,Single metadata definition,fish_taxa,2,1
