cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_definition_what_it_measures,sample_or_record_type,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INTLMIGRPTAX,INTLMIGRPTAX,% intolerant migratory taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INTLNTAX,INTLNTAX,No. distinct intolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INTLPIND,INTLPIND,% Intolerant individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INTLPTAX,INTLPTAX,% Intolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INTLRHEONTAX,INTLRHEONTAX,Number of intolerant rheophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INTLRHEOPIND,INTLRHEOPIND,% intolerant rheophilic individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INTLRHEOPTAX,INTLRHEOPTAX,% intolerant rheophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INVNTAX,INVNTAX,Number of invertivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INVPIND,INVPIND,% invertivore individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_INVPTAX,INVPTAX,% invertivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_LITHNTAX,LITHNTAX,No. lithophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_LITHPIND,LITHPIND,% lithophilic individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_LITHPTAX,LITHPTAX,% lithophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_LOTNTAX,LOTNTAX,Number of lotic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_LOTPIND,LOTPIND,% lotic individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_LOTPTAX,LOTPTAX,% lotic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_MIGRNTAX,MIGRNTAX,Number of migratory taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_MIGRPIND,MIGRPIND,% migratory individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_MIGRPTAX,MIGRPTAX,% migratory taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_MTOLNTAX,MTOLNTAX,No. distinct intermediate tolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_MTOLPIND,MTOLPIND,% Intermediate tolerant individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_MTOLPTAX,MTOLPTAX,% intermediate tolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_BENTINVNTAX,NAT_BENTINVNTAX,Number of native benthic invertivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_BENTINVPIND,NAT_BENTINVPIND,% native individuals as benthic invertivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_BENTINVPTAX,NAT_BENTINVPTAX,% native taxa as benthic invertivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CARNNTAX,NAT_CARNNTAX,Number of native carnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CARNPIND,NAT_CARNPIND,% native individuals as carnivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CARNPTAX,NAT_CARNPTAX,% native taxa as carnivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CATONTAX,NAT_CATONTAX,No. native Catostomid taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CATOPIND,NAT_CATOPIND,% native individuals as Catostomid,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CATOPTAX,NAT_CATOPTAX,% native taxa as Catostomid,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CENTNTAX,NAT_CENTNTAX,Number of native Centrarchidae (minus Micropterus) taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CENTPIND,NAT_CENTPIND,% native individuals as Centrarchidae (minus Micropterus),,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CENTPTAX,NAT_CENTPTAX,% native taxa as Centrarchidae (minus Micropterus),,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_COLDNTAX,NAT_COLDNTAX,Number of native coldwater taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_COLDPIND,NAT_COLDPIND,% native individuals as coldwater,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_COLDPTAX,NAT_COLDPTAX,% native taxa as coldwater,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CYPRNTAX,NAT_CYPRNTAX,Number of native Cyprinidae taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CYPRPIND,NAT_CYPRPIND,% native individuals as Cyprinidae,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_CYPRPTAX,NAT_CYPRPTAX,% native taxa as Cyprinidae,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_HERBNTAX,NAT_HERBNTAX,Number of native herbivores taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_HERBPIND,NAT_HERBPIND,% native individuals as native herbivores,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_HERBPTAX,NAT_HERBPTAX,% native taxa as native herbivores,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_ICTANTAX,NAT_ICTANTAX,Number of native Ictaluridae taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_ICTAPIND,NAT_ICTAPIND,% native individuals as Ictaluridae,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_ICTAPTAX,NAT_ICTAPTAX,% native taxa as Ictaluridae,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLCARNNTAX,NAT_INTLCARNNTAX,No. of native intolerant carnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLCARNPIND,NAT_INTLCARNPIND,% native intolerant carnivore individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLCARNPTAX,NAT_INTLCARNPTAX,% native intolerant carnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLINVNTAX,NAT_INTLINVNTAX,Number of native intolerant invertivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLINVPIND,NAT_INTLINVPIND,% native individuals as intolerant invertivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLINVPTAX,NAT_INTLINVPTAX,% native taxa as intolerant invertivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLLOTNTAX,NAT_INTLLOTNTAX,Number of native intolerant lotic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLLOTPIND,NAT_INTLLOTPIND,% native individuals as intolerant lotic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLLOTPTAX,NAT_INTLLOTPTAX,% native taxa as intolerant lotic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLMIGRNTAX,NAT_INTLMIGRNTAX,Number of native intolerant migratory taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLMIGRPIND,NAT_INTLMIGRPIND,% native individuals as intolerant migratory,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLMIGRPTAX,NAT_INTLMIGRPTAX,% native taxa as intolerant migratory,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLNTAX,NAT_INTLNTAX,No. distinct intolerant native taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLPIND,NAT_INTLPIND,% Intolerant native individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLPTAX,NAT_INTLPTAX,% Intolerant native taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLRHEONTAX,NAT_INTLRHEONTAX,Number of native intolerant rheophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLRHEOPIND,NAT_INTLRHEOPIND,% native individuals as intolerant rheophilic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INTLRHEOPTAX,NAT_INTLRHEOPTAX,% native taxa as intolerant rheophilic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INVNTAX,NAT_INVNTAX,Number of native invertivores taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INVPIND,NAT_INVPIND,% native individuals as invertivores,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_INVPTAX,NAT_INVPTAX,% native taxa as invertivores,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_LITHNTAX,NAT_LITHNTAX,Number of native simple lithophils taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_LITHPIND,NAT_LITHPIND,% native individuals as simple lithophils,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_LITHPTAX,NAT_LITHPTAX,% native taxa as simple lithophils,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_LOTNTAX,NAT_LOTNTAX,Number of native lotic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_LOTPIND,NAT_LOTPIND,% native individuals as lotic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_LOTPTAX,NAT_LOTPTAX,% native taxa as lotic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_MIGRNTAX,NAT_MIGRNTAX,No. native migratory taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_MIGRPIND,NAT_MIGRPIND,% native individuals as migratory,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_MIGRPTAX,NAT_MIGRPTAX,% native taxa as migratory,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_MTOLNTAX,NAT_MTOLNTAX,No. distinct intermediate tolerant native taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_MTOLPIND,NAT_MTOLPIND,% Intermediate tolerant native individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_MTOLPTAX,NAT_MTOLPTAX,% intermediate tolerant native taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLBENTNTAX,NAT_NTOLBENTNTAX,No. native non-tolerant benthic taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLBENTPIND,NAT_NTOLBENTPIND,% native non-tolerant benthic individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLBENTPTAX,NAT_NTOLBENTPTAX,% native non-tolerant benthic taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLCARNNTAX,NAT_NTOLCARNNTAX,No. native non-tolerant carnivore taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLCARNPIND,NAT_NTOLCARNPIND,% native non-tolerant carnivore individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLCARNPTAX,NAT_NTOLCARNPTAX,% native non-tolerant carnivore taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLINVNTAX,NAT_NTOLINVNTAX,No. native non-tolerant invertivore taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLINVPIND,NAT_NTOLINVPIND,% native non-tolerant invertivore individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLINVPTAX,NAT_NTOLINVPTAX,% native non-tolerant invertivore taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLNTAX,NAT_NTOLNTAX,No. native non-tolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLPIND,NAT_NTOLPIND,% native non-tolerant individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_NTOLPTAX,NAT_NTOLPTAX,% native non-tolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_OMNINTAX,NAT_OMNINTAX,No. native omnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_OMNIPIND,NAT_OMNIPIND,% native individuals as omnivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_OMNIPTAX,NAT_OMNIPTAX,% native taxa as omnivore,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_PIND,NAT_PIND,native % of total individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_PTAX,NAT_PTAX,native % of total taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_RBCATONTAX,NAT_RBCATONTAX,No. native round-bodied sucker taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_RBCATOPIND,NAT_RBCATOPIND,% native individuals as round-bodied sucker,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_RBCATOPTAX,NAT_RBCATOPTAX,% native taxa as round-bodied sucker,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_RHEONTAX,NAT_RHEONTAX,No. native rheophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_RHEOPIND,NAT_RHEOPIND,% native individuals as rheophilic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_RHEOPTAX,NAT_RHEOPTAX,% native taxa as rheophilic,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_SALMNTAX,NAT_SALMNTAX,No. native salmonid taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_SALMPIND,NAT_SALMPIND,% native individuals as salmonid,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_SALMPTAX,NAT_SALMPTAX,% native taxa as salmonid,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_TOLRNTAX,NAT_TOLRNTAX,No. distinct Tolerant native taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_TOLRPIND,NAT_TOLRPIND,% Tolerant native individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_TOLRPTAX,NAT_TOLRPTAX,% Tolerant native taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_TOTLNIND,NAT_TOTLNIND,Total native individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_TOTLNTAX,NAT_TOTLNTAX,Total native taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NAT_WTD_TV,NAT_WTD_TV,Weighted average tolerance value among natives,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLBENTNTAX,NTOLBENTNTAX,No. non-tolerant benthic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLBENTPIND,NTOLBENTPIND,% non-tolerant benthic individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLBENTPTAX,NTOLBENTPTAX,% non-tolerant benthic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLCARNNTAX,NTOLCARNNTAX,No. non-tolerant carnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLCARNPIND,NTOLCARNPIND,% non-tolerant carnivore individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLCARNPTAX,NTOLCARNPTAX,% non-tolerant carnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLINVNTAX,NTOLINVNTAX,No. non-tolerant invertivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLINVPIND,NTOLINVPIND,% non-tolerant invertivore individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLINVPTAX,NTOLINVPTAX,% non-tolerant invertivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLNTAX,NTOLNTAX,no. non-tolerant (TOLERANCE_NRSA=(S)ensitive/(I)ntermediate) taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLPIND,NTOLPIND,% non-tolerant (TOLERANCE_NRSA=(S)ensitive/(I)ntermediate) individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_NTOLPTAX,NTOLPTAX,% non-tolerant (TOLERANCE_NRSA=(S)ensitive/(I)ntermediate) taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_OMNINTAX,OMNINTAX,No. omnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_OMNIPIND,OMNIPIND,% omnivore individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_OMNIPTAX,OMNIPTAX,% omnivore taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_PSTL_CODE,PSTL_CODE,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_RBCATONTAX,RBCATONTAX,No. round-bodied sucker taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_RBCATOPIND,RBCATOPIND,% round-bodied sucker individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_RBCATOPTAX,RBCATOPTAX,% round-bodied sucker taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_RHEONTAX,RHEONTAX,No. rheophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_RHEOPIND,RHEOPIND,% rheophilic individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_RHEOPTAX,RHEOPTAX,% rheophilic taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_SALMNTAX,SALMNTAX,No. Salmonid taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_SALMPIND,SALMPIND,% Salmonid individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_SALMPTAX,SALMPTAX,% Salmonid taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_TOLRNTAX,TOLRNTAX,No. distinct Tolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_TOLRPIND,TOLRPIND,% Tolerant individuals based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_TOLRPTAX,TOLRPTAX,% Tolerant taxa based on TOLERANCE_NRSA,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_TOTLNIND,TOTLNIND,Total no. individuals,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_TOTLNTAX,TOTLNTAX,Total no. distinct taxa,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_UID,UID,Unique site visit ID,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_UNIQUE_ID,UNIQUE_ID,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_VISIT_NO,VISIT_NO,Number identifying which visit this is,,|1|2,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish Metrics,Fish,fish_metrics_WTD_TV,WTD_TV,"Hilsenhoff Biotic Index (HBI), sum of TV_i*prop_i, where TV_i=tolerance value for species i and prop_i=proportion of taxon i in sample, based on all taxa in sample",,,,,COLUMN_NAME,fish_metrics
2324,NRSA 2324 Fish MMI,Fish,fish_mmi_ALIENNTAX_PT,ALIENNTAX_PT,Score for ALIENNTAX used in MMI,,,,,COLUMN_NAME,fish_mmi
2324,NRSA 2324 Fish MMI,Fish,fish_mmi_ALIENNTAX_WS,ALIENNTAX_WS,Traditional MMI watershed adjusted value for ALIENNTAX,,,,,COLUMN_NAME,fish_mmi
2324,NRSA 2324 Fish MMI,Fish,fish_mmi_ALIENNTAX_WS_PT,ALIENNTAX_WS_PT,Traditional MMI watershed adjusted metric score for ALIENNTAX,,,,,COLUMN_NAME,fish_mmi
2324,NRSA 2324 Fish MMI,Fish,fish_mmi_ALIENPIND_WS,ALIENPIND_WS,Traditional MMI watershed adjusted value for ALIENPIND,,,,,COLUMN_NAME,fish_mmi
